,<=5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70+
<=5,0.057965,0.04376,0.02811,0.0275,0.02312,0.02121,0.02013,0.021695,0.019055000000000002,0.019345,0.01749,0.017759999999999998,0.01754,0.01664,0.019110000000000002,0.021405,0.02302,0.023094999999999997,0.02387,0.02505,0.026445,0.028964999999999998,0.032920000000000005,0.036915,0.03866,0.044145000000000004,0.048025,0.053285,0.051355,0.057,0.05569,0.048125,0.05113,0.04938,0.04076,0.040385000000000004,0.03991,0.03571,0.033284999999999995,0.03265,0.028315,0.029234999999999997,0.029165,0.023614999999999997,0.026084999999999997,0.023355,0.023875,0.02619,0.02534,0.02642,0.026235,0.02555,0.0251,0.02554,0.02689,0.02748,0.027549999999999998,0.025435,0.032119999999999996,0.02814,0.02935,0.027725,0.030355,0.028075,0.031205,0.028655
6,0.02143,0.10891,0.053654999999999994,0.04569,0.036905,0.027115,0.02348,0.018555000000000002,0.01438,0.01091,0.01146,0.006,0.00569,0.00537,0.00498,0.00559,0.00606,0.006,0.006135,0.006045,0.005645,0.00675,0.00737,0.00831,0.00979,0.011290000000000001,0.011105,0.01528,0.014975,0.016765000000000002,0.015255000000000001,0.01407,0.021929999999999998,0.022205000000000003,0.020045,0.01978,0.016295,0.01583,0.014135,0.013515,0.0133,0.011255,0.00953,0.00916,0.008715,0.00868,0.00714,0.008845,0.00774,0.00762,0.00771,0.008115,0.0077350000000000006,0.007685,0.00969,0.008425,0.008764999999999998,0.009365,0.01011,0.00892,0.00909,0.01015,0.009595,0.010165,0.009835,0.009115
7,0.02769,0.08536,0.15692,0.07536000000000001,0.05727,0.039220000000000005,0.03665,0.028155,0.02741,0.01608,0.011215,0.00791,0.00641,0.00632,0.00677,0.00752,0.007495,0.00829,0.007405,0.00766,0.0078,0.008095,0.008005,0.01145,0.010585,0.012355,0.014085,0.01479,0.016280000000000003,0.01815,0.0216,0.023695,0.02242,0.024245000000000003,0.022850000000000002,0.025125,0.027674999999999998,0.024370000000000003,0.022525,0.02126,0.01885,0.01582,0.017585,0.013615,0.013625,0.01199,0.011575,0.01205,0.00966,0.010815,0.011795,0.01027,0.010255,0.0098,0.012129999999999998,0.010255,0.010005,0.010755,0.011885,0.012750000000000001,0.011885,0.0179,0.01116,0.01613,0.013340000000000001,0.012265
8,0.028319999999999998,0.07624,0.08762500000000001,0.16566,0.08187,0.04955,0.042265,0.034045,0.023145,0.01989,0.01478,0.009675,0.007115,0.00746,0.008015,0.00804,0.009085,0.008555,0.009085,0.008035,0.0096,0.008965,0.01073,0.013,0.01137,0.01256,0.01262,0.01633,0.01847,0.020515,0.0254,0.027,0.0314,0.02894,0.03245,0.028575,0.028435000000000002,0.02871,0.02596,0.027325000000000002,0.024645,0.02168,0.01789,0.016665,0.01683,0.014965,0.01362,0.01097,0.013330000000000002,0.013170000000000001,0.013770000000000001,0.01091,0.01199,0.01235,0.01239,0.01167,0.01102,0.01249,0.0146,0.01213,0.017465,0.014794999999999999,0.014345,0.01108,0.016980000000000002,0.013765
9,0.027455,0.07247,0.07431499999999999,0.08494,0.171005,0.07431,0.056205000000000005,0.048965,0.032035,0.02533,0.02064,0.01145,0.00937,0.00784,0.010325,0.00893,0.00906,0.010055,0.009645,0.00962,0.009875,0.01097,0.011695,0.0119,0.01252,0.014205,0.016575,0.015825,0.018735,0.01983,0.02149,0.027784999999999997,0.02766,0.032130000000000006,0.032135,0.03226,0.030434999999999997,0.031895,0.029339999999999998,0.027209999999999998,0.02715,0.02442,0.027565,0.019415,0.02139,0.01855,0.016335000000000002,0.01382,0.01423,0.016415,0.0148,0.014105,0.013505,0.01321,0.01279,0.01346,0.013760000000000001,0.01532,0.01367,0.01375,0.01534,0.017955,0.015945,0.014535,0.019575000000000002,0.0146
10,0.02703,0.058935,0.06632,0.07600000000000001,0.09237000000000001,0.22007,0.111065,0.06996,0.05309,0.0399,0.030855,0.0139,0.01233,0.010905,0.010725,0.01074,0.010705,0.011295,0.01149,0.01191,0.011275,0.012745,0.0116,0.013255,0.013434999999999999,0.014485,0.017835,0.01919,0.02068,0.02258,0.02206,0.0321,0.031325,0.035074999999999995,0.038419999999999996,0.040444999999999995,0.04299,0.036684999999999995,0.04151,0.037855,0.030385000000000002,0.035820000000000005,0.02969,0.03001,0.027345,0.02756,0.018715,0.018779999999999998,0.01828,0.01896,0.02035,0.01693,0.01585,0.01574,0.017145,0.01728,0.015955,0.017585,0.020194999999999998,0.019185,0.01954,0.01868,0.016745,0.019674999999999998,0.020444999999999998,0.018215000000000002
11,0.02401,0.04413,0.05947,0.06805,0.07885,0.11121500000000001,0.21809,0.09921,0.0545,0.045799999999999993,0.02841,0.02045,0.01328,0.012605,0.012115,0.01102,0.011585,0.011385,0.01225,0.01248,0.01183,0.013125,0.01179,0.01303,0.014095,0.014985,0.01636,0.01836,0.02144,0.020964999999999998,0.019935,0.02581,0.025675,0.029785,0.032174999999999995,0.0373,0.035785,0.041175,0.036515,0.035815,0.038235,0.036140000000000005,0.03418499999999999,0.029949999999999997,0.03045,0.02471,0.02446,0.021920000000000002,0.02104,0.02034,0.018215000000000002,0.017625000000000002,0.01662,0.0166,0.01632,0.0159,0.019265,0.01703,0.01845,0.015325,0.01677,0.021400000000000002,0.01989,0.022600000000000002,0.0174,0.01833
12,0.01079,0.023024999999999997,0.027145000000000002,0.03063,0.03555,0.039795,0.053915000000000005,0.10574,0.05677,0.036504999999999996,0.03062,0.015275,0.01019,0.009935,0.009255,0.00839,0.00731,0.00839,0.00844,0.00814,0.008455,0.007515,0.009065,0.00897,0.008995,0.00856,0.010020000000000001,0.01073,0.011695,0.012145,0.01242,0.014445,0.016355,0.0149,0.01874,0.019655,0.019915000000000002,0.02053,0.02061,0.019295,0.021075,0.020135,0.017904999999999997,0.0186,0.017375,0.017035,0.015035,0.013105,0.010875,0.013205,0.009425,0.01162,0.01005,0.01023,0.010159999999999999,0.009774999999999999,0.00949,0.009355,0.011895,0.01147,0.012555,0.01013,0.00956,0.01195,0.012435,0.011515000000000001
13,0.010100000000000001,0.01582,0.01752,0.02412,0.021925,0.02587,0.025320000000000002,0.046515,0.08921499999999999,0.049015,0.032880000000000006,0.01745,0.01184,0.009575,0.0076749999999999995,0.0082,0.00741,0.00724,0.0076,0.00775,0.007055,0.007535,0.008225,0.007425,0.007615,0.008315,0.008035,0.00919,0.01005,0.00922,0.011315,0.01305,0.013694999999999999,0.011715,0.016645,0.014875,0.014345,0.013819999999999999,0.01237,0.017965000000000002,0.01663,0.01529,0.01387,0.013035,0.015075,0.015844999999999998,0.009715000000000001,0.009940000000000001,0.00915,0.00984,0.00977,0.009155,0.009685,0.009825,0.008805,0.0077,0.00702,0.00734,0.00892,0.00958,0.009095,0.00855,0.009555000000000001,0.010155,0.00624,0.00932
14,0.00874,0.013735,0.01245,0.01524,0.015739999999999997,0.01649,0.01784,0.031965,0.05303,0.10224,0.05408,0.023145,0.01306,0.009765,0.010525,0.01101,0.009785,0.009685,0.009479999999999999,0.0085,0.008465,0.00827,0.008845,0.008755,0.00819,0.00761,0.0099,0.00916,0.01074,0.01007,0.009905,0.010425,0.01168,0.011949999999999999,0.01129,0.01316,0.013430000000000001,0.01369,0.01676,0.011425000000000001,0.01719,0.01717,0.014585,0.016355,0.01275,0.01437,0.012635,0.011505000000000001,0.01229,0.011835,0.009774999999999999,0.00878,0.0077350000000000006,0.008515,0.00837,0.008865,0.00852,0.00741,0.008925,0.00832,0.009774999999999999,0.007025,0.00875,0.009335,0.009774999999999999,0.00869
15,0.008235,0.008995,0.014125,0.010375,0.01307,0.014045,0.01705,0.028310000000000002,0.038325,0.0531,0.10227,0.04987,0.021315,0.015295,0.013285,0.011885,0.012485,0.010845,0.0102,0.01154,0.011,0.010215,0.00958,0.009655,0.01024,0.009985,0.00916,0.00893,0.00815,0.009755,0.01187,0.01043,0.009045000000000001,0.01137,0.01183,0.012075,0.01197,0.01616,0.015675,0.015725000000000003,0.013600000000000001,0.017925,0.0182,0.01999,0.0145,0.01317,0.0143,0.01206,0.016145,0.01117,0.010794999999999999,0.009875,0.009675,0.010435,0.007955,0.008845,0.00851,0.00849,0.00893,0.008925,0.00769,0.00859,0.008765,0.00896,0.0089,0.00829
16,0.006705,0.00528,0.007065,0.00679,0.005965,0.00588,0.007915,0.01274,0.0216,0.024815,0.05126,0.11371500000000001,0.07013,0.03258,0.02537,0.015629999999999998,0.01444,0.014135,0.01129,0.011245,0.011095,0.00934,0.01137,0.011,0.009680000000000001,0.009615,0.009895000000000001,0.00919,0.009235,0.008385,0.00962,0.011875,0.01022,0.009935,0.0107,0.01207,0.011075000000000002,0.01503,0.01373,0.015774999999999997,0.018595,0.020374999999999997,0.015,0.01444,0.01595,0.01555,0.01669,0.01631,0.01195,0.01085,0.011435,0.011635,0.012365000000000001,0.00831,0.01145,0.00841,0.00951,0.009085,0.009229999999999999,0.0102,0.009075,0.010159999999999999,0.00958,0.00943,0.009805,0.009760000000000001
17,0.00738,0.00528,0.0053950000000000005,0.00508,0.00595,0.006385,0.008045,0.012075,0.01604,0.019375,0.033460000000000004,0.07744000000000001,0.112545,0.080055,0.04309,0.026825,0.02225,0.018525,0.01615,0.014565,0.01355,0.01348,0.01402,0.01235,0.012185,0.01091,0.01111,0.010345,0.009805,0.009225,0.01087,0.01103,0.010525,0.010270000000000001,0.01185,0.01458,0.01304,0.01503,0.01535,0.01465,0.01608,0.01876,0.02162,0.019135,0.01999,0.01703,0.01789,0.017375,0.01789,0.01558,0.016805,0.014845,0.01219,0.011505,0.010355,0.01074,0.01002,0.009655,0.011285,0.015305,0.01257,0.01088,0.011155,0.008525,0.00805,0.010135
18,0.009105,0.00714,0.00622,0.006395,0.00646,0.00616,0.00694,0.011345000000000001,0.01712,0.022609999999999998,0.02891,0.060704999999999995,0.09491,0.123935,0.08507,0.05015,0.038514999999999994,0.02948,0.028765,0.024145,0.02353,0.02003,0.018455,0.0191,0.017795,0.014965,0.016105,0.015564999999999999,0.013845,0.01456,0.0127,0.013885,0.013725,0.014025,0.015245,0.01516,0.0163,0.01449,0.0184,0.01909,0.02329,0.02281,0.025425000000000003,0.02384,0.021734999999999997,0.02846,0.024544999999999997,0.02194,0.024235,0.024059999999999998,0.01722,0.01815,0.014705,0.01682,0.016355,0.01493,0.01554,0.011335,0.01072,0.016294999999999997,0.011134999999999999,0.01093,0.0104,0.01451,0.014245,0.01178
